N° Certificado|Laboratorio|Nombre Comercial|Forma Farmacéutica|Presentación|Precio Venta al Público| (uso exclusivamente hospitalario - muestra médica - no venta al público)| (muestra médica - no venta al público)| (uso exclusivamente hospitalario - muestra médica)| (uso exclusivamente hospitalario - no venta al público)| (uso exclusivamente hospitalario)| (muestra médica)| (no venta al público)|GTIN|Genérico|Genérico[IFA,Cantidad,Unidad]
38641|FINADIET S.A.COM IND FIN E INMOB|CALMADOR|COMPRIMIDO| BLISTER por 20 UNIDADES |$1,059.14|0|0|0|0|0|0|0|07791171100462|TRAMADOL CLORHIDRATO 50 MG |[['TRAMADOL CLORHIDRATO', '50', 'MG']]
38641|FINADIET S.A.COM IND FIN E INMOB|CALMADOR CB|CAPSULA BLANDA| BLISTER por 20 UNIDADES |$1,073.53|0|0|0|0|0|0|0|07791171001387|TRAMADOL CLORHIDRATO 50 MG |[['TRAMADOL CLORHIDRATO', '50', 'MG']]
38641|FINADIET S.A.COM IND FIN E INMOB|CALMADOR|INYECTABLE PARA PERFUSION|6 AMPOLLA por 1 ML |$1,074.26|0|0|0|0|0|0|0|07791171100615|TRAMADOL CLORHIDRATO 50 MG/ML |[['TRAMADOL CLORHIDRATO', '50', 'MG/ML']]
35588|FINADIET S.A.COM IND FIN E INMOB|PROSTACUR|COMPRIMIDO| BLISTER por 50 UNIDADES |$1,083.40|0|0|0|0|0|0|0|07791171000649|BETA SITOSTEROL 10 MG |[['BETA SITOSTEROL', '10', 'MG']]
58088|FINADIET S.A.COM IND FIN E INMOB|VAGRAN 180|COMPRIMIDO RECUBIERTO| BLISTER por 10 UNIDADES |$1,096.38|0|0|0|0|0|0|0|07791171001318|FEXOFENADINA CLORHIDRATO 180 MG |[['FEXOFENADINA CLORHIDRATO', '180', 'MG']]
47097|FINADIET S.A.COM IND FIN E INMOB|FINDECLIN|COMPRIMIDO| BLISTER por 4 UNIDADES |$1,149.03|0|0|0|0|0|0|0|07791171101100|ALENDRONATO MONOSODICO TRIHIDRATO 70 MG |[['ALENDRONATO MONOSODICO TRIHIDRATO', '70', 'MG']]
53304|FINADIET S.A.COM IND FIN E INMOB|LISTAFLEX FORTE|COMPRIMIDO| BLISTER por 20 UNIDADES |$1,157.82|0|0|0|0|0|0|0|07791171101513|CARISOPRODOL 200 MG + PARACETAMOL 500 MG |[['CARISOPRODOL', '200', 'MG'], ['PARACETAMOL', '500', 'MG']]
44376|FINADIET S.A.COM IND FIN E INMOB|FOSFOMIK|COMPRIMIDO| BLISTER por 30 UNIDADES |$1,162.93|0|0|0|0|0|0|0|07791171100929|TERAZOSINA (COMO CLORHIDRATO) 5 MG |[['TERAZOSINA (COMO CLORHIDRATO)', '5', 'MG']]
38641|FINADIET S.A.COM IND FIN E INMOB|CALMADOR 100|SOLUCION ORAL (GOTAS)|1 FRASCO por 10 ML |$1,201.42|0|0|0|0|0|0|0|07791171102053|TRAMADOL 100 MG/ML |[['TRAMADOL', '100', 'MG/ML']]
55126|FINADIET S.A.COM IND FIN E INMOB|FIBAN 50|COMPRIMIDO RECUBIERTO| BLISTER por 30 UNIDADES |$1,219.48|0|0|0|0|0|0|0|07791171000175|LOSARTAN POTASICO 50 MG |[['LOSARTAN POTASICO', '50', 'MG']]
55718|FINADIET S.A.COM IND FIN E INMOB|CAPILFOR|COMPRIMIDO RECUBIERTO| BLISTER por 30 UNIDADES |$1,222.03|0|0|0|0|0|0|0|07791171001714|FINASTERIDA 1 MG |[['FINASTERIDA', '1', 'MG']]
49291|FINADIET S.A.COM IND FIN E INMOB|LISTAFLEX|COMPRIMIDO| BLISTER por 30 UNIDADES |$1,224.27|0|0|0|0|0|0|0|07791171001950|CARISOPRODOL 350 MG |[['CARISOPRODOL', '350', 'MG']]
55480|FINADIET S.A.COM IND FIN E INMOB|MOLAGAR|COMPRIMIDO| BLISTER por 20 UNIDADES |$1,230.88|0|0|0|0|0|0|0|07791171000519|TIOCOLCHICOSIDO 4 MG |[['TIOCOLCHICOSIDO', '4', 'MG']]
33009|FINADIET S.A.COM IND FIN E INMOB|PAUSAFREN-T|COMPRIMIDO DE LIBERACIÓN PROLONGADA| BLISTER por 40 UNIDADES |$1,287.29|0|0|0|0|0|0|0|07791171100592|OXAZEPAM 15 MG + BETA-ALANINA 500 MG |[['OXAZEPAM', '15', 'MG'], ['BETA-ALANINA', '500', 'MG']]
54197|FINADIET S.A.COM IND FIN E INMOB|MESOTEROL|COMPRIMIDO RECUBIERTO| BLISTER por 30 UNIDADES |$1,293.94|0|0|0|0|0|0|0|07791171000267|ROSUVASTATINA CALCICA 10 MG |[['ROSUVASTATINA CALCICA', '10', 'MG']]
38641|FINADIET S.A.COM IND FIN E INMOB|CALMADOR 100|INYECTABLE PARA PERFUSION|6 AMPOLLA por 2 ML |$1,303.39|0|0|0|0|0|0|0|07791171101308|TRAMADOL CLORHIDRATO 100 MG / 2 ML |[['TRAMADOL CLORHIDRATO', '100', 'MG / 2 ML']]
47122|FINADIET S.A.COM IND FIN E INMOB|BIFORT 100|COMPRIMIDO RECUBIERTO| BLISTER por 10 UNIDADES |$1,360.06|0|0|0|0|0|0|0|07791171100820|SILDENAFIL 100 MG |[['SILDENAFIL', '100', 'MG']]
38641|FINADIET S.A.COM IND FIN E INMOB|CALMADOR|SOLUCION ORAL (GOTAS)| FRASCO por 20 ML |$1,398.88|0|0|0|0|0|0|0|07791171100608|TRAMADOL CLORHIDRATO 5 G / 100 ML |[['TRAMADOL CLORHIDRATO', '5', 'G / 100 ML']]
55126|FINADIET S.A.COM IND FIN E INMOB|FIBAN 100|COMPRIMIDO RECUBIERTO| BLISTER por 30 UNIDADES |$1,402.88|0|0|0|0|0|0|0|07791171000182|LOSARTAN POTASICO 100 MG |[['LOSARTAN POTASICO', '100', 'MG']]
47122|FINADIET S.A.COM IND FIN E INMOB|BIFORT-M 50 MG|COMPRIMIDO MASTICABLE| ENVASE por 60  |$1,406.22|0|0|0|0|0|0|0||SILDENAFIL 50 MG/COMPRIMIDO |[['SILDENAFIL', '50', 'MG/COMPRIMIDO']]
56296|FINADIET S.A.COM IND FIN E INMOB|SELKET|COMPRIMIDO RECUBIERTO| BLISTER por 20 UNIDADES |$1,414.98|0|0|0|0|0|0|0|07791171001356|CIPROFLOXACINO 500 MG |[['CIPROFLOXACINO', '500', 'MG']]
38641|FINADIET S.A.COM IND FIN E INMOB|CALMADOR CB|CAPSULA BLANDA| BLISTER por 30 UNIDADES |$1,491.78|0|0|0|0|0|0|0|07791171001394|TRAMADOL CLORHIDRATO 50 MG |[['TRAMADOL CLORHIDRATO', '50', 'MG']]
38641|FINADIET S.A.COM IND FIN E INMOB|CALMADOR|COMPRIMIDO| BLISTER por 30 UNIDADES |$1,498.49|0|0|0|0|0|0|0|07791171000311|TRAMADOL CLORHIDRATO 50 MG |[['TRAMADOL CLORHIDRATO', '50', 'MG']]
50984|FINADIET S.A.COM IND FIN E INMOB|CALMADOR PLUS|COMPRIMIDO RECUBIERTO| BLISTER por 20 UNIDADES |$1,524.56|0|0|0|0|0|0|0|07791171101346|PARACETAMOL 325 MG + TRAMADOL CLORHIDRATO 37.5 MG |[['PARACETAMOL', '325', 'MG'], ['TRAMADOL CLORHIDRATO', '37.5', 'MG']]
58024|FINADIET S.A.COM IND FIN E INMOB|COX-QUIN 90|COMPRIMIDO RECUBIERTO| BLISTER por 15 UNIDADES |$1,602.85|0|0|0|0|0|0|0|07791171001417|ETORICOXIB 90 MG |[['ETORICOXIB', '90', 'MG']]
53304|FINADIET S.A.COM IND FIN E INMOB|LISTAFLEX FORTE|COMPRIMIDO| BLISTER por 30 UNIDADES |$1,689.78|0|0|0|0|0|0|0|07791171001929|CARISOPRODOL 200 MG + PARACETAMOL 500 MG |[['CARISOPRODOL', '200', 'MG'], ['PARACETAMOL', '500', 'MG']]
47122|FINADIET S.A.COM IND FIN E INMOB|BIFORT-M 50 MG|COMPRIMIDO MASTICABLE| ENVASE por 20  |$1,731.62|0|0|0|0|0|0|0||SILDENAFIL 50 MG/COMPRIMIDO |[['SILDENAFIL', '50', 'MG/COMPRIMIDO']]
47097|FINADIET S.A.COM IND FIN E INMOB|FINDECLIN|COMPRIMIDO| BLISTER por 8 UNIDADES |$1,750.76|0|0|0|0|0|0|0|07791171101117|ALENDRONATO MONOSODICO TRIHIDRATO 70 MG |[['ALENDRONATO MONOSODICO TRIHIDRATO', '70', 'MG']]
53405|FINADIET S.A.COM IND FIN E INMOB|MESEL|COMPRIMIDO RECUBIERTO| BLISTER por 1 UNIDAD |$1,756.94|0|0|0|0|0|0|0|07791171000298|ACIDO IBANDRONICO 150 MG |[['ACIDO IBANDRONICO', '150', 'MG']]
38641|FINADIET S.A.COM IND FIN E INMOB|CALMADOR 100|SOLUCION ORAL (GOTAS)|1 FRASCO por 20 ML |$1,784.46|0|0|0|0|0|0|0|07791171102060|TRAMADOL 100 MG/ML |[['TRAMADOL', '100', 'MG/ML']]
37269|FINADIET S.A.COM IND FIN E INMOB|LUPAN|POMADA| POMO por 50 G |$1,839.19|0|0|0|0|0|0|0|07791171001721|TRIGLICERIDOS DE ACIDOS GRASOS RICINOLEICO Y OLEICO 3 G / 100 G + VITAMINA A Y D EN GLICERIDOS DE AC...|[['TRIGLICERIDOS DE ACIDOS GRASOS RICINOLEICO Y OLEICO', '3', 'G / 100 G'], ['VITAMINA A Y D EN GLICERIDOS DE ACIDOS PALMITICO Y ESTEARICO', '10', 'G / 100 G'], ['ELEMENTOS NO GRASOS DE ACEITES VEGETALES', '12', 'G / 100 G'], ['GLICERIDOS MIXTOS DE ACIDO OLEICO, LINOLEICO, PALMITICO Y ESTEARICO', '52', 'G / 100 G']]
58088|FINADIET S.A.COM IND FIN E INMOB|VAGRAN 120|COMPRIMIDO RECUBIERTO| BLISTER por 30 UNIDADES |$1,866.18|0|0|0|0|0|0|0|07791171001301|FEXOFENADINA CLORHIDRATO 120 MG |[['FEXOFENADINA CLORHIDRATO', '120', 'MG']]
47122|FINADIET S.A.COM IND FIN E INMOB|BIFORT 50|COMPRIMIDO RECUBIERTO| BLISTER por 20 UNIDADES |$1,869.29|0|0|0|0|0|0|0||SILDENAFIL 50 MG/COMPRIMIDO |[['SILDENAFIL', '50', 'MG/COMPRIMIDO']]
35588|FINADIET S.A.COM IND FIN E INMOB|PROSTACUR|COMPRIMIDO| BLISTER por 100 UNIDADES |$1,899.36|0|0|0|0|0|0|0|07791171000656|BETA SITOSTEROL 10 MG |[['BETA SITOSTEROL', '10', 'MG']]
50984|FINADIET S.A.COM IND FIN E INMOB|CALMADOR PLUS|COMPRIMIDO RECUBIERTO| BLISTER por 30 UNIDADES |$1,933.31|0|0|0|0|0|0|0|07791171000335|PARACETAMOL 325 MG + TRAMADOL CLORHIDRATO 37.5 MG |[['PARACETAMOL', '325', 'MG'], ['TRAMADOL CLORHIDRATO', '37.5', 'MG']]
57804|FINADIET S.A.COM IND FIN E INMOB|TADAL|COMPRIMIDO RECUBIERTO| BLISTER por 4 UNIDADES |$1,997.82|0|0|0|0|0|0|0|07791171001202|TADALAFILO 20 MG |[['TADALAFILO', '20', 'MG']]
43008|FINADIET S.A.COM IND FIN E INMOB|FINASTERIN|COMPRIMIDO RECUBIERTO| ENVASE por 30 UNIDADES |$2,016.33|0|0|0|0|0|0|0|07791171002018|FINASTERIDA 5 MG |[['FINASTERIDA', '5', 'MG']]
58024|FINADIET S.A.COM IND FIN E INMOB|COX-QUIN 60|COMPRIMIDO RECUBIERTO| BLISTER por 30 UNIDADES |$2,025.73|0|0|0|0|0|0|0|07791171001400|ETORICOXIB 60 MG |[['ETORICOXIB', '60', 'MG']]
55128|FINADIET S.A.COM IND FIN E INMOB|PISONO 5|COMPRIMIDO RECUBIERTO| BLISTER por 20 UNIDADES |$2,032.55|0|0|0|0|0|0|0|07791171000403|SUCCINATO DE SOLIFENACINA 5 MG |[['SUCCINATO DE SOLIFENACINA', '5', 'MG']]
54220|FINADIET S.A.COM IND FIN E INMOB|LIPAREX PLUS|COMPRIMIDO| BLISTER por 30 UNIDADES |$2,065.26|0|0|0|0|0|0|0|07791171101605|ATORVASTATIN (COMO CALCICO TRIHIDRATO) 10 MG + EZETIMIBA 10 MG |[['ATORVASTATIN (COMO CALCICO TRIHIDRATO)', '10', 'MG'], ['EZETIMIBA', '10', 'MG']]
46744|FINADIET S.A.COM IND FIN E INMOB|LIPAREX|COMPRIMIDO RECUBIERTO| BLISTER por 30 UNIDADES |$2,084.31|0|0|0|0|0|0|0|07791171002346|ATORVASTATIN CALCICO TRIHIDRATADO 10 MG |[['ATORVASTATIN CALCICO TRIHIDRATADO', '10', 'MG']]
55128|FINADIET S.A.COM IND FIN E INMOB|PISONO 10|COMPRIMIDO RECUBIERTO| BLISTER por 20 UNIDADES |$2,245.24|0|0|0|0|0|0|0|07791171000410|SUCCINATO DE SOLIFENACINA 10 MG |[['SUCCINATO DE SOLIFENACINA', '10', 'MG']]
54197|FINADIET S.A.COM IND FIN E INMOB|MESOTEROL|COMPRIMIDO RECUBIERTO| BLISTER por 30 UNIDADES |$2,317.70|0|0|0|0|0|0|0|07791171000274|ROSUVASTATINA CALCICA 20 MG |[['ROSUVASTATINA CALCICA', '20', 'MG']]
57145|FINADIET S.A.COM IND FIN E INMOB|XINA|COMPRIMIDO DE LIBERACION MODIFICADA| BLISTER por 30 UNIDADES |$2,324.47|0|0|0|0|0|0|0|07791171101773|NAPROXENO 500 MG + ESOMEPRAZOL MAGNESICO TRIHIDRATO 20 MG |[['NAPROXENO', '500', 'MG'], ['ESOMEPRAZOL MAGNESICO TRIHIDRATO', '20', 'MG']]
57891|FINADIET S.A.COM IND FIN E INMOB|FINALIT|POLVO PARA SOLUCION ORAL|60 SOBRE por 3.37 G |$2,398.47|0|0|0|0|0|0|0|07791171102275|CITRATO DE POTASIO 3 G |[['CITRATO DE POTASIO', '3', 'G']]
58024|FINADIET S.A.COM IND FIN E INMOB|COX-QUIN 90|COMPRIMIDO RECUBIERTO| BLISTER por 30 UNIDADES |$2,535.30|0|0|0|0|0|0|0|07791171001424|ETORICOXIB 90 MG |[['ETORICOXIB', '90', 'MG']]
51361|FINADIET S.A.COM IND FIN E INMOB|LUDASTERIN|COMPRIMIDO| BLISTER por 30 UNIDADES |$2,549.03|0|0|0|0|0|0|0|07791171000595|DUTASTERIDA 0.5 MG |[['DUTASTERIDA', '0.5', 'MG']]
52688|FINADIET S.A.COM IND FIN E INMOB|TANSILOPROST RETARD|COMPRIMIDO RECUBIERTO DE LIBERACIÓN PROLONGADA| BLISTER por 30 UNIDADES |$2,692.32|0|0|0|0|0|0|0|07791171001011|TAMSULOSINA CLORHIDRATO 0.4 MG |[['TAMSULOSINA CLORHIDRATO', '0.4', 'MG']]
45240|FINADIET S.A.COM IND FIN E INMOB|DERRUMAL 300|CAPSULA DURA| BLISTER por 30 UNIDADES |$2,751.52|0|0|0|0|0|0|0|07791171002261|EXTRACTO TOTAL DE INSAPONIFICABLES DE PALTA-SOJA 300 MG |[['EXTRACTO TOTAL DE INSAPONIFICABLES DE PALTA-SOJA', '300', 'MG']]
52688|FINADIET S.A.COM IND FIN E INMOB|TANSILOPROST|CAPSULA DE LIBERACION PROLONGADA| BLISTER por 30 UNIDADES |$2,780.44|0|0|0|0|0|0|0|07791171101315|TAMSULOSINA CLORHIDRATO 0.4 MG |[['TAMSULOSINA CLORHIDRATO', '0.4', 'MG']]
53405|FINADIET S.A.COM IND FIN E INMOB|MESEL|COMPRIMIDO RECUBIERTO| BLISTER por 2 UNIDADES |$2,810.06|0|0|0|0|0|0|0|07791171000304|ACIDO IBANDRONICO 150 MG |[['ACIDO IBANDRONICO', '150', 'MG']]
56746|FINADIET S.A.COM IND FIN E INMOB|DARIFIN|COMPRIMIDO RECUBIERTO DE LIBERACIÓN PROLONGADA| BLISTER por 30 UNIDADES |$2,817.98|0|0|0|0|0|0|0|07791171101834|DARIFENACINA 7.5 MG |[['DARIFENACINA', '7.5', 'MG']]
55128|FINADIET S.A.COM IND FIN E INMOB|PISONO 5|COMPRIMIDO RECUBIERTO| BLISTER por 30 UNIDADES |$2,825.28|0|0|0|0|0|0|0|07791171001516|SUCCINATO DE SOLIFENACINA 5 MG |[['SUCCINATO DE SOLIFENACINA', '5', 'MG']]
54220|FINADIET S.A.COM IND FIN E INMOB|LIPAREX PLUS|COMPRIMIDO| BLISTER por 30 UNIDADES |$2,882.94|0|0|0|0|0|0|0|07791171101612|ATORVASTATIN (COMO CALCICO TRIHIDRATO) 20 MG + EZETIMIBA 10 MG |[['ATORVASTATIN (COMO CALCICO TRIHIDRATO)', '20', 'MG'], ['EZETIMIBA', '10', 'MG']]
58832|FINADIET S.A.COM IND FIN E INMOB|TANSILOPROST SEC|COMPRIMIDO RECUBIERTO DE LIBERACIÓN PROLONGADA| BLISTER por 30 UNIDADES |$2,926.05|0|0|0|0|0|0|0|07791171102183|TAMSULOSINA CLORHIDRATO 0.4 MG + SOLIFENACINA SUCCINATO. 6 MG |[['TAMSULOSINA CLORHIDRATO', '0.4', 'MG'], ['SOLIFENACINA SUCCINATO.', '6', 'MG']]
55128|FINADIET S.A.COM IND FIN E INMOB|PISONO 10|COMPRIMIDO RECUBIERTO| BLISTER por 30 UNIDADES |$3,228.89|0|0|0|0|0|0|0|07791171001523|SUCCINATO DE SOLIFENACINA 10 MG |[['SUCCINATO DE SOLIFENACINA', '10', 'MG']]
46744|FINADIET S.A.COM IND FIN E INMOB|LIPAREX|COMPRIMIDO RECUBIERTO| BLISTER por 30 UNIDADES |$3,432.84|0|0|0|0|0|0|0|07791171002353|ATORVASTATIN CALCICO TRIHIDRATADO 20 MG |[['ATORVASTATIN CALCICO TRIHIDRATADO', '20', 'MG']]
46744|FINADIET S.A.COM IND FIN E INMOB|LIPAREX|COMPRIMIDO RECUBIERTO| BLISTER por 60 UNIDADES |$3,464.78|0|0|0|0|0|0|0|07791171101025|ATORVASTATIN CALCICO TRIHIDRATADO 10 MG |[['ATORVASTATIN CALCICO TRIHIDRATADO', '10', 'MG']]
46744|FINADIET S.A.COM IND FIN E INMOB|LIPAREX|COMPRIMIDO RECUBIERTO| BLISTER por 30 UNIDADES |$3,822.54|0|0|0|0|0|0|0|07791171101193|ATORVASTATIN CALCICO TRIHIDRATADO 40 MG |[['ATORVASTATIN CALCICO TRIHIDRATADO', '40', 'MG']]
56746|FINADIET S.A.COM IND FIN E INMOB|DARIFIN|COMPRIMIDO RECUBIERTO DE LIBERACIÓN PROLONGADA| BLISTER por 30 UNIDADES |$3,903.58|0|0|0|0|0|0|0|07791171101858|DARIFENACINA 15 MG |[['DARIFENACINA', '15', 'MG']]
43008|FINADIET S.A.COM IND FIN E INMOB|FINASTERIN|COMPRIMIDO RECUBIERTO| ENVASE por 60 UNIDADES |$3,997.31|0|0|0|0|0|0|0|07791171102312|FINASTERIDA 5 MG |[['FINASTERIDA', '5', 'MG']]
56939|FINADIET S.A.COM IND FIN E INMOB|TANSILOPROST DUO|CAPSULA DE LIBERACION MODIFICADA| BLISTER por 30 UNIDADES |$4,121.74|0|0|0|0|0|0|0|07791171000625|TAMSULOSINA CLORHIDRATO 0.4 MG + DUTASTERIDA 0.5 MG |[['TAMSULOSINA CLORHIDRATO', '0.4', 'MG'], ['DUTASTERIDA', '0.5', 'MG']]
52688|FINADIET S.A.COM IND FIN E INMOB|TANSILOPROST RETARD|COMPRIMIDO RECUBIERTO DE LIBERACIÓN PROLONGADA| BLISTER por 60 UNIDADES |$4,491.28|0|0|0|0|0|0|0|07791171001028|TAMSULOSINA CLORHIDRATO 0.4 MG |[['TAMSULOSINA CLORHIDRATO', '0.4', 'MG']]
52688|FINADIET S.A.COM IND FIN E INMOB|TANSILOPROST|CAPSULA DE LIBERACION PROLONGADA| BLISTER por 60 UNIDADES |$4,638.18|0|0|0|0|0|0|0|07791171000199|TAMSULOSINA CLORHIDRATO 0.4 MG |[['TAMSULOSINA CLORHIDRATO', '0.4', 'MG']]
57804|FINADIET S.A.COM IND FIN E INMOB|TADAL|COMPRIMIDO RECUBIERTO| BLISTER por 28 UNIDADES |$4,883.89|0|0|0|0|0|0|0|07791171001141|TADALAFILO 5 MG |[['TADALAFILO', '5', 'MG']]
51361|FINADIET S.A.COM IND FIN E INMOB|LUDASTERIN|COMPRIMIDO| BLISTER por 60 UNIDADES |$5,086.83|0|0|0|0|0|0|0|07791171102329|DUTASTERIDA 0.5 MG |[['DUTASTERIDA', '0.5', 'MG']]
57253|FINADIET S.A.COM IND FIN E INMOB|CRUZAL 20|SOLUCION INYECTABLE| JERINGA PRELLENADA por 1 UNIDAD |$5,255.36|0|0|0|0|0|0|0|07791171001189|ACIDO HIALURONICO (SAL SODICA) 10 MG / ML |[['ACIDO HIALURONICO (SAL SODICA)', '10', 'MG / ML']]
46744|FINADIET S.A.COM IND FIN E INMOB|LIPAREX|COMPRIMIDO RECUBIERTO| BLISTER por 60 UNIDADES |$5,765.34|0|0|0|0|0|0|0|07791171101032|ATORVASTATIN CALCICO TRIHIDRATADO 20 MG |[['ATORVASTATIN CALCICO TRIHIDRATADO', '20', 'MG']]
57253|FINADIET S.A.COM IND FIN E INMOB|CRUZAL 40|SOLUCION INYECTABLE| JERINGA PRELLENADA por 1 UNIDAD |$7,715.60|0|0|0|0|0|0|0|07791171001196|ACIDO HIALURONICO (SAL SODICA) 20 MG / ML |[['ACIDO HIALURONICO (SAL SODICA)', '20', 'MG / ML']]
57253|FINADIET S.A.COM IND FIN E INMOB|CRUZAL URO|SOLUCION|1 FRASCO AMPOLLA por 40 MG / 50 ML |$14,891.95|0|0|0|0|0|0|0|07791171001264|ACIDO HIALURONICO 40 MG / 50 ML |[['ACIDO HIALURONICO', '40', 'MG / 50 ML']]
38641|FINADIET S.A.COM IND FIN E INMOB|CALMADOR|INYECTABLE PARA PERFUSION|100 AMPOLLA por 1 ML |$17,904.32|0|0|0|0| (uso exclusivamente hospitalario)|0|0|07791171002537|TRAMADOL CLORHIDRATO 50 MG/ML |[['TRAMADOL CLORHIDRATO', '50', 'MG/ML']]
38641|FINADIET S.A.COM IND FIN E INMOB|CALMADOR 100|INYECTABLE PARA PERFUSION|100 AMPOLLA por 2 ML |$21,723.20|0|0|0|0| (uso exclusivamente hospitalario)|0|0|07791171000663|TRAMADOL CLORHIDRATO 100 MG / 2 ML |[['TRAMADOL CLORHIDRATO', '100', 'MG / 2 ML']]
55467|FINADIET S.A.COM IND FIN E INMOB|ALVEOXINA 1M|POLVO LIOFILIZADO PARA SOLUCIÓN PARA INHALAR|30 FRASCO AMPOLLA por 1 MILL. UI + 30 AMPOLLAS por 2 ML DE DISOLVENTE|$102,821.46|0|0|0|0|0|0|0|07791171102121|COLISTIMETATO SODICO 1 MILL. UI |[['COLISTIMETATO SODICO', '1', 'MILL. UI']]
55467|FINADIET S.A.COM IND FIN E INMOB|ALVEOXINA 2M|POLVO LIOFILIZADO PARA SOLUCIÓN PARA INHALAR|30 FRASCO AMPOLLA por 2 MILL. UI + 30 AMPOLLA por 2 ML DE DISOLVENTE.|$107,288.42|0|0|0|0|0|0|0|07791171102138|COLISTIMETATO SODICO 2 MILL. UI |[['COLISTIMETATO SODICO', '2', 'MILL. UI']]
58852|FINADIET S.A.COM IND FIN E INMOB|PIRFEMAX|COMPRIMIDO RECUBIERTO| BLISTER por 200 UNIDADES |$217,035.50|0|0|0|0|0|0|0|07791171102169|PIRFENIDONA 200 MG |[['PIRFENIDONA', '200', 'MG']]
55036|FINADIET S.A.COM IND FIN E INMOB|ALVEOTEROL|SOLUCION PARA INHALAR|28 AMPOLLA por 300 MG / 5 ML |$255,465.37|0|0|0|0|0|0|0|07791171102091|TOBRAMICINA 60 MG / ML |[['TOBRAMICINA', '60', 'MG / ML']]
58268|FINADIET S.A.COM IND FIN E INMOB|ENORDEN|COMPRIMIDO| FRASCO por 120 UNIDADES |$327,191.75|0|0|0|0|0|0|0|07791171101810|ABIRATERONA ACETATO 250 MG |[['ABIRATERONA ACETATO', '250', 'MG']]
58852|FINADIET S.A.COM IND FIN E INMOB|PIRFEMAX|COMPRIMIDO RECUBIERTO| BLISTER por 360 UNIDADES |$402,030.72|0|0|0|0|0|0|0|07791171102145|PIRFENIDONA 200 MG |[['PIRFENIDONA', '200', 'MG']]
55036|FINADIET S.A.COM IND FIN E INMOB|ALVEOTEROL|SOLUCION PARA INHALAR|56 AMPOLLA por 300 MG / 5 ML |$501,774.81|0|0|0|0|0|0|0|07791171102107|TOBRAMICINA 60 MG / ML |[['TOBRAMICINA', '60', 'MG / ML']]
40327|FORTBENTON CO. LABORATORIES S.A.|PARACETAMOL  FORTBENTON|SOLUCION ORAL (GOTAS)| FRASCO por 20 ML |$23.52|0|0|0|0|0|0|0|07794428011542|PARACETAMOL 10 G / 100 ML |[['PARACETAMOL', '10', 'G / 100 ML']]
46905|FORTBENTON CO. LABORATORIES S.A.|OROBIOTIC|COMPRIMIDO| ENVASE por 3 UNIDADES |$32.78|0|0|0|0|0|0|0|07794428010989|AZITROMICINA 500 MG |[['AZITROMICINA', '500', 'MG']]
48443|FORTBENTON CO. LABORATORIES S.A.|OTOPREVEN|SOLUCION OTICA|1 FRASCO por 10 ML |$34.00|0|0|0|0|0|0|0|07794428010972|ACIDO ACETICO 2 G % |[['ACIDO ACETICO', '2', 'G %']]
51447|FORTBENTON CO. LABORATORIES S.A.|CUTA|POMADA DERMICA|1 TUBO por 20 G |$34.38|0|0|0|0|0|0|0|07794428010460|BETAMETASONA 17-VALERATO 1 MG/G + MICONAZOL NITRATO 20 MG/G + GENTAMICINA 1 MG/G |[['BETAMETASONA 17-VALERATO', '1', 'MG/G'], ['MICONAZOL NITRATO', '20', 'MG/G'], ['GENTAMICINA', '1', 'MG/G']]
46043|FORTBENTON CO. LABORATORIES S.A.|LISALER|JARABE| FRASCO por 60 ML |$35.12|0|0|0|0|0|0|0|07794428010439|LORATADINA 100 MG / 100 ML |[['LORATADINA', '100', 'MG / 100 ML']]
48506|FORTBENTON CO. LABORATORIES S.A.|PROOTOCIPRO FB|SUSPENSION OTICA|1 FRASCO GOTERO por 5 ML |$35.78|0|0|0|0|0|0|0|07794428011849|HIDROCORTISONA 1 G / 100 ML + CIPROFLOXACINO CLORHIDRATO 0.2 G / 100 ML |[['HIDROCORTISONA', '1', 'G / 100 ML'], ['CIPROFLOXACINO CLORHIDRATO', '0.2', 'G / 100 ML']]
42742|FORTBENTON CO. LABORATORIES S.A.|QUADION|CREMA|1 POMO por 15 G |$40.53|0|0|0|0|0|0|0|07794428011078|KETOCONAZOL 2 G |[['KETOCONAZOL', '2', 'G']]
46043|FORTBENTON CO. LABORATORIES S.A.|LISALER|COMPRIMIDO| BLISTER por 10 UNIDADES |$41.52|0|0|0|0|0|0|0|07794428011306|LORATADINA 10 MG |[['LORATADINA', '10', 'MG']]
52815|FORTBENTON CO. LABORATORIES S.A.|LORABROX|SOLUCION ORAL|1 FRASCO por 60 ML |$47.52|0|0|0|0|0|0|0|07794428011917|AMBROXOL CLORHIDRATO 600 MG / 100 ML + LORATADINA 100 MG / 100 ML |[['AMBROXOL CLORHIDRATO', '600', 'MG / 100 ML'], ['LORATADINA', '100', 'MG / 100 ML']]
52566|FORTBENTON CO. LABORATORIES S.A.|PERFRACORT|CREMA|1 POMO por 30 G |$50.28|0|0|0|0|0|0|0|07794428011795|CLOBETASOL 17-PROPIONATO 0.05 G / 100 G |[['CLOBETASOL 17-PROPIONATO', '0.05', 'G / 100 G']]
